severity,severity_final,length,recDate,dispDate,ocat
5,5,140,18646,18786,1
5,5,555,18646,19201,1
2,3,307,18646,18953,5
4,4,274,18646,18920,2
3,3,85,18646,18731,5
2,2,124,18646,18770,1
3,3,178,18645,18823,5
2,3,187,18641,18828,1
5,5,84,18645,18729,1
1,1,61,18646,18707,3
5,5,105,18646,18751,1
2,2,236,18646,18882,5
4,4,125,18646,18771,2
5,5,138,18646,18784,1
4,4,27,18646,18673,3
5,5,130,18644,18774,1
5,5,355,18646,19001,1
4,4,292,18646,18938,5
2,5,462,18646,19108,1
4,4,12,18646,18658,2
3,3,118,18646,18764,5
3,3,187,18646,18833,3
5,5,28,18646,18674,5
2,2,251,18646,18897,5
2,2,110,18646,18756,5
4,4,545,18646,19191,3
2,2,365,18646,19011,5
5,5,43,18646,18689,5
5,5,33,18647,18680,5
5,5,49,18647,18696,3
3,3,21,18647,18668,5
3,3,85,18647,18732,5
5,5,42,18647,18689,5
3,3,148,18647,18795,5
3,3,168,18647,18815,1
5,5,189,18647,18836,5
5,5,540,18647,19187,1
5,5,71,18647,18718,1
2,2,70,18647,18717,1
5,5,246,18647,18893,1
4,6,252,18647,18899,1
2,5,54,18647,18701,1
2,5,68,18647,18715,1
5,6,222,18647,18869,1
5,5,28,18647,18675,2
1,1,349,18646,18995,5
2,2,336,18647,18983,5
3,3,169,18647,18816,5
3,3,733,18647,19380,5
1,1,455,18646,19101,5
5,5,118,18647,18765,5
3,4,28,18647,18675,5
2,2,336,18647,18983,5
5,5,105,18647,18752,1
2,2,336,18647,18983,5
3,3,113,18647,18760,1
2,2,265,18647,18912,1
5,5,216,18647,18863,5
5,5,81,18647,18728,1
5,5,148,18647,18795,5
5,6,43,18647,18690,1
5,5,537,18647,19184,1
5,5,133,18647,18780,5
1,1,806,18647,19453,5
4,4,47,18647,18694,2
2,2,336,18647,18983,5
5,5,138,18647,18785,2
1,1,1091,18647,19738,5
5,5,96,18647,18743,5
2,2,69,18647,18716,1
5,5,29,18647,18676,2
5,5,84,18647,18731,1
2,5,222,18647,18869,1
4,4,118,18646,18764,3
2,5,57,18647,18704,1
1,1,636,18647,19283,5
5,5,1015,18647,19662,1
1,1,529,18647,19176,5
5,5,257,18647,18904,1
5,5,167,18646,18813,1
5,5,420,18646,19066,1
1,1,398,18647,19045,1
1,1,398,18647,19045,1
3,3,89,18647,18736,5
5,5,78,18647,18725,5
2,5,118,18647,18765,1
2,5,502,18647,19149,1
4,4,88,18647,18735,5
4,5,97,18647,18744,5
4,6,20,18647,18667,2
4,4,152,18647,18799,2
2,2,470,18647,19117,5
2,3,452,18647,19099,5
4,4,223,18647,18870,5
4,4,223,18647,18870,5
4,4,110,18647,18757,2
5,5,229,18647,18876,5
5,5,277,18647,18924,5
2,2,109,18647,18756,5
3,3,28,18647,18675,5
3,3,141,18647,18788,5
5,6,113,18647,18760,5
5,5,98,18647,18745,5
5,5,25,18648,18673,5
1,1,269,18648,18917,1
1,5,439,18648,19087,1
4,4,364,18647,19011,5
4,4,364,18647,19011,5
5,5,319,18648,18967,1
1,1,423,18648,19071,5
5,5,189,18648,18837,2
5,5,60,18648,18708,1
2,4,481,18647,19128,5
4,4,27,18648,18675,2
5,5,832,18648,19480,2
2,5,39,18648,18687,1
3,3,28,18647,18675,5
1,1,504,18648,19152,1
2,2,1200,18648,19848,5
2,2,522,18648,19170,5
5,5,38,18648,18686,2
3,3,47,18648,18695,1
4,4,48,18648,18696,1
3,3,137,18648,18785,5
3,3,320,18648,18968,5
0,0,313,18648,18961,4
1,1,846,18647,19493,5
4,4,427,18648,19075,5
3,3,174,18648,18822,1
5,5,96,18648,18744,1
2,2,542,18648,19190,1
5,5,194,18648,18842,2
5,5,41,18648,18689,1
5,6,103,18648,18751,5
1,2,1239,18648,19887,5
5,5,48,18648,18696,1
5,5,104,18648,18752,1
2,5,647,18648,19295,1
4,4,53,18648,18701,2
4,4,150,18648,18798,5
4,4,47,18648,18695,3
5,5,257,18648,18905,2
5,5,272,18648,18920,3
2,3,832,18648,19480,5
4,4,609,18648,19257,5
5,5,40,18648,18688,2
4,4,109,18648,18757,2
4,5,40,18632,18672,2
4,4,83,18648,18731,2
4,6,217,18648,18865,5
5,5,69,18648,18717,5
5,5,145,18648,18793,5
3,3,156,18648,18804,5
3,3,31,18649,18680,5
3,3,66,18649,18715,5
3,3,70,18648,18718,5
3,3,214,18649,18863,5
5,6,331,18649,18980,5
5,5,464,18649,19113,5
1,1,650,18649,19299,5
5,5,256,18649,18905,5
5,5,149,18649,18798,5
5,5,269,18649,18918,5
3,4,264,18649,18913,3
5,5,157,18649,18806,5
3,3,212,18649,18861,5
0,0,1247,18646,19893,4
5,5,69,18649,18718,5
5,5,382,18649,19031,5
3,3,41,18649,18690,5
3,3,41,18649,18690,5
3,3,275,18649,18924,5
2,3,73,18649,18722,5
5,5,83,18649,18732,5
4,4,27,18649,18676,5
3,3,47,18649,18696,5
4,4,75,18649,18724,5
4,4,76,18649,18725,5
2,2,79,18649,18728,5
5,5,52,18649,18701,5
5,5,1039,18649,19688,5
5,5,81,18650,18731,5
3,6,136,18650,18786,5
5,5,171,18650,18821,5
5,5,190,18650,18840,5
3,6,428,18650,19078,5
3,3,31,18650,18681,5
3,3,312,18650,18962,5
5,5,64,18650,18714,5
3,3,178,18650,18828,3
3,4,541,18650,19191,5
1,1,331,18650,18981,5
1,1,331,18650,18981,5
5,5,26,18650,18676,5
4,6,299,18650,18949,2
4,4,68,18650,18718,2
3,3,309,18650,18959,5
5,5,347,18650,18997,5
3,3,310,18650,18960,3
3,3,57,18651,18708,5
3,3,276,18651,18927,5
5,5,270,18651,18921,5
5,6,212,18651,18863,3
5,5,217,18651,18868,5
5,5,624,18651,19275,5
5,5,85,18651,18736,5
5,5,29,18651,18680,3
3,3,329,18651,18980,1
5,5,142,18651,18793,3
4,4,164,18651,18815,1
3,3,456,18651,19107,1
5,5,176,18651,18827,5
1,1,839,18649,19488,5
3,6,649,18649,19298,5
1,6,449,18651,19100,5
5,5,120,18651,18771,5
3,3,688,18650,19338,5
5,5,191,18651,18842,1
5,5,14,18634,18648,2
2,2,690,18648,19338,5
4,4,38,18651,18689,1
4,4,37,18651,18688,5
1,2,72,18651,18723,1
2,2,127,18647,18774,5
1,2,1515,18651,20166,1
5,5,65,18651,18716,2
1,2,1452,18651,20103,1
1,2,1452,18651,20103,1
1,2,1515,18651,20166,1
5,5,184,18651,18835,1
3,3,141,18651,18792,5
4,4,690,18648,19338,5
5,5,53,18651,18704,5
5,5,78,18651,18729,1
5,5,38,18651,18689,1
0,0,1171,18651,19822,4
5,5,150,18651,18801,1
5,5,50,18651,18701,1
3,3,54,18647,18701,3
2,3,100,18651,18751,1
0,0,2348,18651,20999,4
4,5,108,18651,18759,1
3,3,210,18651,18861,1
3,5,150,18651,18801,1
1,1,634,18651,19285,5
2,2,450,18651,19101,1
5,5,50,18651,18701,1
4,4,37,18651,18688,5
5,6,204,18651,18855,1
2,2,457,18651,19108,5
2,5,173,18651,18824,1
2,2,554,18633,19187,5
3,3,102,18651,18753,1
5,5,245,18651,18896,1
2,2,985,18639,19624,1
5,5,465,18651,19116,1
5,5,189,18651,18840,1
5,5,213,18651,18864,1
2,2,127,18647,18774,5
5,5,107,18651,18758,1
1,1,1221,18651,19872,5
3,3,113,18651,18764,3
3,3,29,18651,18680,5
3,3,598,18651,19249,5
4,6,15,18651,18666,2
4,4,598,18651,19249,5
3,3,217,18651,18868,5
3,3,211,18651,18862,5
5,5,599,18651,19250,5
3,3,192,18651,18843,5
4,5,30,18651,18681,5
5,5,37,18651,18688,5
3,3,169,18651,18820,3
3,3,403,18651,19054,5
5,5,1696,18651,20347,5
3,3,644,18651,19295,5
5,5,248,18652,18900,5
3,3,156,18652,18808,3
3,3,212,18652,18864,3
5,5,28,18652,18680,5
5,5,113,18652,18765,5
3,3,195,18652,18847,5
5,5,97,18652,18749,5
4,4,524,18652,19176,5
5,5,56,18652,18708,1
1,1,1306,18651,19957,5
3,3,122,18651,18773,1
1,1,1316,18652,19968,5
3,3,171,18652,18823,3
5,5,135,18652,18787,2
5,5,169,18652,18821,1
1,1,1220,18651,19871,3
5,5,187,18650,18837,5
2,5,104,18652,18756,1
5,5,507,18649,19156,1
1,1,111,18652,18763,5
4,4,114,18650,18764,2
3,3,162,18652,18814,5
5,5,162,18652,18814,1
4,5,423,18648,19071,1
2,2,66,18648,18714,1
3,3,654,18652,19306,5
2,5,154,18652,18806,1
5,5,127,18652,18779,5
1,1,350,18652,19002,5
5,5,69,18652,18721,1
5,5,207,18649,18856,2
1,1,1017,18652,19669,5
5,5,162,18652,18814,1
2,2,145,18647,18792,1
5,5,43,18652,18695,1
5,5,468,18649,19117,1
1,1,1128,18652,19780,1
5,5,93,18652,18745,1
5,5,646,18650,19296,5
3,6,363,18652,19015,5
1,5,497,18652,19149,1
1,5,497,18652,19149,1
5,5,34,18652,18686,5
3,3,259,18652,18911,5
3,5,119,18652,18771,1
2,5,37,18652,18689,1
4,4,79,18630,18709,5
3,3,55,18652,18707,5
2,2,1042,18652,19694,5
5,5,188,18652,18840,5
2,3,138,18647,18785,1
3,3,141,18640,18781,5
4,4,860,18652,19512,5
5,5,170,18652,18822,1
4,4,63,18652,18715,2
2,2,90,18652,18742,5
5,5,858,18636,19494,3
3,3,114,18652,18766,5
3,3,114,18652,18766,5
5,5,28,18652,18680,2
5,5,84,18652,18736,2
2,2,167,18652,18819,5
2,2,118,18652,18770,5
4,4,307,18652,18959,5
5,5,219,18652,18871,2
4,4,50,18652,18702,2
4,4,72,18652,18724,5
5,5,36,18652,18688,5
2,2,155,18652,18807,5
5,6,323,18652,18975,5
4,4,855,18652,19507,5
5,6,177,18652,18829,5
5,5,44,18653,18697,2
5,5,530,18653,19183,5
3,3,132,18653,18785,5
5,5,113,18653,18766,5
2,2,330,18652,18982,5
5,5,93,18653,18746,5
3,3,103,18653,18756,5
5,5,168,18653,18821,5
4,4,45,18652,18697,5
3,3,218,18653,18871,1
3,5,271,18653,18924,1
3,3,140,18652,18792,5
3,3,472,18651,19123,5
5,5,21,18653,18674,5
4,4,1060,18651,19711,5
5,5,261,18653,18914,1
5,5,104,18653,18757,5
5,5,631,18653,19284,1
3,3,182,18653,18835,5
5,7,352,18653,19005,1
2,5,146,18653,18799,1
3,3,182,18653,18835,5
1,1,180,18653,18833,5
5,5,143,18652,18795,5
2,2,203,18652,18855,5
5,5,464,18653,19117,5
5,5,42,18653,18695,1
4,4,378,18653,19031,1
3,5,64,18653,18717,1
2,2,497,18653,19150,5
5,5,42,18644,18686,5
5,6,104,18653,18757,1
4,4,153,18653,18806,5
1,1,150,18651,18801,1
1,1,148,18653,18801,1
5,5,52,18651,18703,1
5,5,356,18653,19009,1
1,5,117,18653,18770,1
2,2,845,18653,19498,1
5,5,358,18653,19011,1
5,5,112,18653,18765,5
1,2,601,18652,19253,5
1,2,601,18652,19253,5
5,5,76,18653,18729,1
2,2,272,18653,18925,5
5,5,55,18653,18708,1
5,7,216,18653,18869,1
3,3,496,18642,19138,1
5,5,106,18653,18759,5
5,5,42,18653,18695,3
4,4,532,18653,19185,2
5,5,146,18653,18799,3
5,5,50,18653,18703,5
2,7,412,18653,19065,5
2,7,412,18653,19065,5
5,5,286,18653,18939,2
3,3,468,18653,19121,3
5,5,58,18653,18711,3
3,3,117,18653,18770,5
5,5,152,18654,18806,5
3,3,223,18654,18877,3
5,5,189,18654,18843,5
5,5,75,18654,18729,5
5,5,63,18654,18717,5
3,3,467,18654,19121,1
5,5,253,18654,18907,3
4,4,492,18653,19145,3
5,5,96,18653,18749,5
2,2,533,18654,19187,5
5,5,102,18654,18756,1
5,5,139,18654,18793,1
3,5,63,18654,18717,1
1,2,147,18654,18801,1
3,3,392,18653,19045,5
2,2,355,18654,19009,1
2,2,168,18654,18822,1
5,5,110,18654,18764,1
5,5,132,18654,18786,1
3,3,109,18654,18763,5
3,3,109,18647,18756,5
5,5,44,18646,18690,1
3,3,68,18653,18721,3
4,4,41,18654,18695,3
2,5,119,18654,18773,1
4,7,52,18631,18683,5
3,3,90,18654,18744,5
5,7,116,18654,18770,1
1,1,610,18654,19264,5
1,1,646,18653,19299,5
4,4,42,18654,18696,2
5,5,231,18654,18885,5
5,5,77,18654,18731,1
5,5,173,18654,18827,2
5,5,929,18654,19583,1
2,2,265,18654,18919,1
3,3,323,18653,18976,5
2,2,756,18641,19397,1
2,2,87,18641,18728,1
2,2,54,18641,18695,1
2,2,54,18641,18695,1
4,6,515,18654,19169,2
1,1,646,18653,19299,5
4,4,62,18654,18716,5
2,2,249,18641,18890,1
2,2,249,18641,18890,1
2,2,257,18641,18898,1
2,2,181,18654,18835,1
5,5,252,18654,18906,1
2,2,257,18641,18898,1
3,3,63,18654,18717,5
5,5,887,18654,19541,5
2,2,543,18654,19197,1
2,2,257,18641,18898,1
3,3,43,18654,18697,5
2,2,641,18641,19282,1
2,2,257,18641,18898,1
2,2,137,18654,18791,1
5,5,362,18654,19016,1
5,5,40,18654,18694,1
1,1,868,18653,19521,5
2,2,291,18654,18945,5
4,4,824,18654,19478,5
4,4,118,18654,18772,2
4,6,190,18654,18844,2
4,4,482,18654,19136,5
0,2,1316,18654,19970,4
5,5,166,18654,18820,5
5,5,318,18655,18973,3
3,3,34,18655,18689,5
5,5,320,18655,18975,5
5,5,75,18655,18730,5
3,3,102,18655,18757,5
5,5,672,18655,19327,5
2,2,362,18655,19017,5
2,2,350,18655,19005,5
5,5,108,18655,18763,1
3,3,108,18655,18763,1
3,3,588,18655,19243,3
2,2,108,18655,18763,1
3,3,108,18655,18763,1
3,3,202,18655,18857,1
2,5,1615,18655,20270,1
2,2,173,18655,18828,1
5,5,343,18654,18997,5
3,3,504,18654,19158,5
1,1,60,18655,18715,1
3,3,96,18653,18749,5
1,1,503,18655,19158,5
5,5,81,18655,18736,1
4,4,396,18655,19051,5
5,5,360,18652,19012,1
2,5,319,18655,18974,1
3,3,265,18655,18920,1
5,5,165,18655,18820,3
3,3,140,18655,18795,1
4,4,293,18655,18948,5
3,3,140,18655,18795,1
2,2,140,18655,18795,1
4,4,70,18655,18725,5
2,2,185,18655,18840,1
3,3,103,18655,18758,3
3,3,165,18655,18820,1
4,4,89,18655,18744,3
3,3,361,18655,19016,1
3,3,116,18655,18771,1
2,5,69,18655,18724,1
3,3,361,18655,19016,1
4,4,292,18655,18947,5
3,3,361,18655,19016,1
3,3,361,18655,19016,1
3,3,361,18655,19016,1
3,3,292,18655,18947,1
3,3,361,18655,19016,1
3,3,361,18655,19016,1
3,3,361,18655,19016,1
5,5,292,18655,18947,1
5,5,31,18655,18686,2
5,5,90,18655,18745,1
2,2,256,18655,18911,1
3,6,209,18655,18864,5
2,2,146,18655,18801,1
2,2,104,18655,18759,5
1,1,490,18655,19145,1
1,1,566,18655,19221,1
4,4,286,18655,18941,5
3,3,290,18655,18945,5
5,5,123,18655,18778,3
5,5,153,18655,18808,2
5,5,83,18655,18738,5
5,5,160,18655,18815,2
5,5,426,18655,19081,5
5,5,409,18655,19064,2
3,3,691,18655,19346,5
3,3,175,18655,18830,5
4,4,187,18655,18842,2
3,3,286,18655,18941,5
5,5,139,18655,18794,5
3,3,804,18655,19459,5
4,4,497,18655,19152,5
5,5,94,18655,18749,5
3,3,223,18655,18878,5
4,4,179,18655,18834,3
3,3,285,18656,18941,5
5,5,110,18656,18766,5
5,5,89,18656,18745,3
2,2,31,18656,18687,5
4,4,82,18656,18738,5
3,3,178,18656,18834,5
3,3,101,18656,18757,5
4,4,215,18656,18871,5
1,3,670,18655,19325,5
1,1,1529,18655,20184,5
1,1,800,18656,19456,5
3,3,240,18656,18896,3
1,1,341,18656,18997,5
1,1,1327,18656,19983,5
1,1,1327,18656,19983,5
5,5,108,18656,18764,5
0,0,674,18656,19330,4
5,5,193,18656,18849,5
4,5,276,18656,18932,5
3,3,143,18656,18799,5
3,3,143,18656,18799,5
0,0,812,18655,19467,4
5,5,129,18656,18785,2
4,4,89,18656,18745,5
4,4,145,18656,18801,5
5,5,54,18656,18710,2
5,5,61,18656,18717,3
2,2,481,18656,19137,5
5,5,999,18656,19655,5
4,4,164,18656,18820,2
4,4,227,18656,18883,2
5,6,109,18656,18765,2
3,3,87,18656,18743,5
5,5,178,18656,18834,2
3,3,55,18656,18711,5
5,5,108,18657,18765,5
2,2,359,18657,19016,5
3,3,361,18657,19018,5
1,2,345,18657,19002,1
5,5,78,18657,18735,5
5,5,74,18657,18731,5
3,3,193,18655,18848,5
3,3,459,18657,19116,5
5,5,138,18657,18795,3
3,5,94,18657,18751,5
3,3,130,18657,18787,5
5,5,358,18654,19012,1
5,5,100,18657,18757,5
2,2,212,18657,18869,5
4,4,174,18656,18830,5
5,5,81,18657,18738,5
3,3,193,18657,18850,5
5,5,29,18657,18686,5
3,3,78,18657,18735,5
5,5,101,18657,18758,5
5,5,18,18657,18675,5
5,5,37,18657,18694,2
3,6,186,18657,18843,5
2,2,312,18657,18969,5
5,5,344,18657,19001,5
3,3,487,18657,19144,5
3,3,95,18658,18753,5
5,5,310,18658,18968,3
4,4,100,18658,18758,5
4,4,100,18658,18758,5
4,4,108,18658,18766,5
3,3,105,18658,18763,5
3,3,448,18658,19106,3
5,5,304,18658,18962,5
3,3,221,18657,18878,3
5,5,45,18658,18703,5
5,5,136,18658,18794,5
5,5,38,18658,18696,5
5,5,46,18657,18703,5
2,2,347,18658,19005,1
5,5,266,18658,18924,1
1,1,2277,18656,20933,5
1,1,836,18657,19493,5
5,5,106,18658,18764,1
5,5,134,18658,18792,5
3,3,204,18658,18862,5
4,4,74,18655,18729,5
1,1,371,18658,19029,5
3,3,1056,18655,19711,5
5,5,29,18658,18687,5
5,5,113,18658,18771,1
2,2,211,18657,18868,1
3,3,28,18658,18686,5
5,5,239,18658,18897,1
3,3,89,18657,18746,5
5,5,53,18658,18711,1
1,1,394,18658,19052,1
5,5,351,18658,19009,5
4,4,171,18658,18829,5
1,1,567,18655,19222,5
5,5,67,18658,18725,5
5,5,408,18658,19066,1
1,2,443,18632,19075,1
3,3,497,18658,19155,5
4,4,301,18658,18959,5
3,3,532,18655,19187,5
1,1,1238,18655,19893,5
5,5,79,18658,18737,1
5,5,57,18658,18715,1
2,5,105,18658,18763,1
5,5,242,18658,18900,1
4,4,1000,18655,19655,1
4,4,151,18634,18785,1
5,5,231,18655,18886,1
5,5,177,18656,18833,1
5,5,427,18658,19085,5
5,5,407,18658,19065,1
5,5,553,18647,19200,5
5,5,41,18656,18697,1
4,4,114,18658,18772,5
2,2,490,18658,19148,5
2,2,134,18652,18786,1
2,2,517,18646,19163,1
3,3,74,18658,18732,5
2,2,36,18658,18694,5
4,4,71,18658,18729,2
4,4,80,18658,18738,5
5,5,141,18658,18799,5
3,3,175,18658,18833,5
3,3,148,18658,18806,5
3,3,175,18658,18833,5
3,5,86,18658,18744,5
2,2,77,18658,18735,1
5,5,183,18658,18841,5
4,4,94,18658,18752,5
4,4,95,18658,18753,5
3,3,267,18659,18926,3
5,5,366,18659,19025,5
5,5,895,18659,19554,1
3,3,892,18659,19551,1
3,3,640,18659,19299,1
1,6,653,18658,19311,5
3,5,393,18659,19052,1
2,5,163,18659,18822,1
5,5,211,18659,18870,1
4,5,268,18659,18927,2
5,5,126,18659,18785,1
4,4,1200,18655,19855,5
1,5,203,18659,18862,1
2,2,125,18659,18784,1
5,5,91,18659,18750,1
2,2,125,18659,18784,1
3,3,36,18658,18694,3
5,5,246,18659,18905,3
4,4,441,18655,19096,1
5,5,38,18659,18697,1
4,4,224,18655,18879,1
1,1,429,18659,19088,5
5,5,99,18659,18758,5
2,2,242,18654,18896,1
5,5,129,18659,18788,5
3,3,456,18654,19110,1
5,5,185,18658,18843,1
5,5,333,18657,18990,5
2,2,616,18659,19275,5
5,5,205,18659,18864,1
2,5,167,18659,18826,1
5,5,66,18659,18725,1
5,5,43,18659,18702,5
5,5,73,18659,18732,5
5,5,162,18659,18821,1
3,3,595,18658,19253,5
1,1,989,18658,19647,5
4,5,122,18659,18781,1
4,4,148,18659,18807,2
5,5,27,18659,18686,5
5,5,309,18658,18967,1
2,3,743,18659,19402,5
5,5,540,18659,19199,5
1,2,1345,18659,20004,1
4,4,239,18659,18898,5
5,5,392,18659,19051,1
2,2,99,18659,18758,1
4,6,428,18659,19087,5
4,4,183,18659,18842,5
2,2,149,18659,18808,5
5,5,798,18659,19457,5
3,3,225,18660,18885,5
4,4,207,18661,18868,2
5,5,202,18661,18863,5
4,4,36,18661,18697,2
5,5,49,18661,18710,2
5,5,84,18661,18745,2
3,3,788,18661,19449,5
3,3,207,18661,18868,5
5,5,389,18661,19050,5
1,1,516,18661,19177,5
5,5,267,18661,18928,5
2,2,551,18661,19212,5
1,2,433,18661,19094,5
1,1,601,18662,19263,5
1,1,269,18662,18931,5
4,4,108,18662,18770,1
3,3,706,18661,19367,5
5,5,90,18662,18752,1
5,5,80,18662,18742,1
5,5,671,18662,19333,1
5,5,728,18659,19387,5
5,5,265,18662,18927,1
2,3,105,18662,18767,5
2,3,105,18662,18767,5
2,3,227,18662,18889,5
2,2,489,18659,19148,5
5,5,70,18662,18732,5
3,3,119,18659,18778,5
2,2,140,18662,18802,5
2,3,375,18662,19037,5
4,4,89,18662,18751,3
4,4,70,18659,18729,2
2,2,309,18659,18968,5
5,5,90,18662,18752,1
1,1,521,18662,19183,5
1,1,441,18662,19103,5
5,5,147,18662,18809,1
5,5,165,18662,18827,1
1,1,494,18662,19156,5
4,4,196,18633,18829,5
3,3,86,18659,18745,1
5,5,174,18662,18836,1
4,4,49,18662,18711,5
5,5,52,18662,18714,2
5,5,132,18662,18794,1
2,5,299,18662,18961,1
3,3,326,18662,18988,5
5,5,61,18662,18723,1
4,4,125,18662,18787,2
3,3,48,18662,18710,5
5,5,54,18662,18716,2
4,4,1903,18642,20545,5
5,5,132,18662,18794,5
3,3,165,18662,18827,5
2,2,454,18662,19116,1
5,5,405,18662,19067,5
4,4,313,18662,18975,2
5,5,68,18656,18724,2
5,5,1264,18662,19926,5
3,3,179,18662,18841,5
4,4,48,18662,18710,2
4,4,108,18662,18770,2
5,5,144,18663,18807,1
5,5,186,18663,18849,5
5,5,236,18663,18899,5
5,5,19,18663,18682,5
3,3,405,18663,19068,5
3,3,198,18663,18861,5
5,5,69,18663,18732,5
5,5,102,18663,18765,5
3,3,207,18663,18870,5
3,3,207,18663,18870,5
4,6,156,18663,18819,5
5,5,67,18663,18730,2
3,3,278,18663,18941,5
5,5,409,18663,19072,2
4,4,285,18663,18948,2
5,5,479,18663,19142,2
3,3,142,18663,18805,3
5,5,89,18663,18752,5
5,5,151,18663,18814,5
5,5,68,18664,18732,5
5,5,862,18664,19526,5
3,3,116,18664,18780,5
5,5,142,18664,18806,5
5,5,194,18664,18858,5
5,5,22,18664,18686,5
3,3,205,18664,18869,3
5,5,312,18664,18976,5
2,2,366,18664,19030,5
5,5,261,18664,18925,2
3,3,226,18664,18890,5
5,5,177,18664,18841,5
3,3,565,18664,19229,5
2,2,193,18664,18857,1
5,6,45,18664,18709,5
5,5,376,18664,19040,5
4,4,18,18664,18682,2
4,4,226,18664,18890,2
5,5,46,18664,18710,2
5,5,157,18664,18821,5
1,1,1163,18664,19827,5
5,5,22,18664,18686,5
5,5,716,18665,19381,5
3,3,128,18665,18793,5
3,3,22,18665,18687,5
3,3,65,18665,18730,5
5,5,570,18665,19235,5
2,5,303,18665,18968,1
3,3,448,18665,19113,1
3,5,119,18665,18784,1
2,5,37,18665,18702,1
4,4,225,18665,18890,5
5,5,29,18665,18694,5
5,5,73,18665,18738,5
5,5,17,18665,18682,5
5,5,1310,18665,19975,1
4,5,296,18665,18961,1
5,5,44,18665,18709,1
5,5,30,18665,18695,5
5,5,125,18663,18788,5
0,2,1281,18665,19946,4
5,5,37,18665,18702,1
3,5,499,18665,19164,1
4,4,351,18665,19016,5
3,3,340,18665,19005,5
5,5,241,18665,18906,1
2,5,66,18665,18731,1
5,5,95,18665,18760,1
3,3,528,18665,19193,5
2,5,49,18665,18714,1
5,5,29,18665,18694,5
3,3,85,18665,18750,5
5,5,231,18665,18896,1
1,5,38,18665,18703,1
2,5,143,18665,18808,1
5,5,177,18665,18842,5
5,5,94,18665,18759,1
5,5,226,18665,18891,1
4,4,36,18665,18701,1
5,5,148,18665,18813,1
5,5,287,18662,18949,1
5,5,434,18665,19099,1
5,5,30,18665,18695,1
4,4,176,18665,18841,5
5,5,44,18665,18709,1
3,4,262,18665,18927,5
5,5,577,18664,19241,1
2,2,157,18665,18822,1
2,2,88,18665,18753,1
3,3,801,18665,19466,3
2,5,205,18665,18870,1
5,5,169,18665,18834,1
5,5,44,18665,18709,1
2,2,211,18665,18876,1
5,5,107,18665,18772,1
2,2,1038,18665,19703,1
4,4,190,18665,18855,5
4,4,256,18663,18919,1
5,5,256,18665,18921,1
3,3,77,18665,18742,5
3,3,156,18665,18821,1
5,5,39,18665,18704,1
1,3,297,18665,18962,1
3,6,1089,18665,19754,5
5,5,772,18665,19437,3
5,5,67,18665,18732,1
5,5,189,18665,18854,1
2,2,107,18665,18772,5
2,2,107,18665,18772,5
3,3,136,18665,18801,5
4,4,1002,18665,19667,2
4,4,976,18665,19641,2
3,3,234,18665,18899,5
1,1,350,18665,19015,5
3,3,448,18665,19113,5
3,3,45,18665,18710,3
3,3,476,18666,19142,3
3,3,293,18666,18959,5
4,4,72,18666,18738,5
3,3,28,18666,18694,5
5,5,303,18666,18969,5
3,3,667,18666,19333,5
3,3,93,18666,18759,5
5,5,38,18666,18704,5
5,5,65,18666,18731,1
3,3,241,18665,18906,5
3,3,105,18666,18771,1
2,3,158,18662,18820,1
3,3,221,18665,18886,5
3,3,84,18666,18750,1
2,2,63,18666,18729,5
2,5,309,18666,18975,1
5,5,169,18666,18835,1
3,5,456,18666,19122,1
5,5,29,18666,18695,2
1,1,1044,18665,19709,5
5,5,211,18666,18877,1
4,4,185,18666,18851,5
5,5,160,18662,18822,1
5,5,100,18666,18766,1
1,5,298,18666,18964,1
2,5,147,18666,18813,1
5,5,35,18666,18701,1
3,3,96,18653,18749,5
3,3,237,18666,18903,5
1,3,357,18666,19023,5
1,1,421,18666,19087,5
2,2,594,18666,19260,1
3,3,56,18666,18722,5
5,5,98,18666,18764,1
3,3,422,18666,19088,5
1,1,160,18666,18826,1
3,3,207,18628,18835,3
3,3,360,18657,19017,5
1,1,231,18666,18897,5
0,0,797,18652,19449,4
4,4,982,18666,19648,5
3,3,160,18666,18826,5
4,4,149,18666,18815,1
2,5,301,18666,18967,1
2,5,44,18666,18710,1
4,6,398,18666,19064,5
2,5,98,18666,18764,1
2,5,106,18666,18772,1
5,5,43,18666,18709,1
5,6,118,18666,18784,5
5,5,226,18666,18892,1
3,3,51,18666,18717,1
3,3,85,18666,18751,3
2,2,115,18666,18781,5
2,2,161,18652,18813,1
5,5,142,18666,18808,1
5,5,151,18662,18813,1
2,5,379,18666,19045,1
2,2,324,18666,18990,5
2,2,119,18666,18785,5
2,6,269,18659,18928,5
1,5,71,18666,18737,1
5,5,1381,18666,20047,1
4,4,140,18666,18806,5
4,4,428,18666,19094,5
3,3,428,18654,19082,5
2,2,119,18666,18785,5
2,2,119,18666,18785,5
3,3,134,18666,18800,5
5,5,121,18666,18787,2
5,5,549,18666,19215,5
5,5,239,18666,18905,5
3,3,28,18666,18694,3
5,5,91,18666,18757,5
5,5,98,18666,18764,2
5,5,462,18666,19128,5
5,5,78,18666,18744,5
5,6,16,18666,18682,5
2,2,98,18666,18764,1
3,3,176,18666,18842,3
0,0,645,18665,19310,4
3,8,338,18666,19004,5
5,5,65,18667,18732,5
5,5,296,18667,18963,5
4,4,89,18667,18756,5
5,5,1365,18667,20032,5
